capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.<init>|<init>(kotlin.String;kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexClientInfo.#ctor	csharp.value.CodexClientInfo.constructor	c-header:codex_agent_client_info_value_create,c-header:codex_agent_client_info_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authenticationConfigurationHandlesFailClosedAcrossTypeContextStaleAndTeardown[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.name|{}name[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexClientInfo.Name	csharp.value.CodexClientInfo.Name	c-header:codex_agent_client_info_value_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexClientInfo.Title	csharp.value.CodexClientInfo.Title	c-header:codex_agent_client_info_value_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.version|{}version[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexClientInfo.Version	csharp.value.CodexClientInfo.Version	c-header:codex_agent_client_info_value_version_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConnectors|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConnectors.list|list(kotlin.Boolean){}[0]|return=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!|suspend=true|parameters=[REGULAR:kotlin/Boolean!!:default=true:vararg=false]	CodexAgent.CodexConnectors.ListAsync	csharp.leaf:006	c-header:codex_agent_connectors_list,c-header:codex_agent_operation_connector_at,c-header:codex_agent_operation_connectors_count,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendCatalogOperationsTest#connectorsListPreservesOrderAndDuplicates[macosArm64],csharp-il-leaf:006	async-success,collection-immutability-ordering,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConnectors|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConnectors.isAvailable|{}isAvailable[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexConnectors.IsAvailable	csharp.leaf:007	c-header:codex_agent_connectors_is_available,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#availabilityReflectsEveryRuntimeFeatureAndPreservesFailureSentinels[macosArm64],csharp-il-leaf:007	parent-child-ownership,repeated-close-dispose,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.delete|delete(io.github.codex_agent_labs.codexagent.agent.ConversationId){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false]	CodexAgent.CodexConversations.DeleteAsync	csharp.conversation:000	c-header:codex_agent_conversations_delete,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],csharp-il-conversation:000	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.list|list(){}[0]|return=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary!!>!!|suspend=true|parameters=[]	CodexAgent.CodexConversations.ListAsync	csharp.conversation:001	c-header:codex_agent_conversations_list,c-header:codex_agent_operation_conversation_summaries_count,c-header:codex_agent_operation_conversation_summary_at,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],csharp-il-conversation:001	async-success,collection-immutability-ordering,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.open|open(io.github.codex_agent_labs.codexagent.agent.ConversationId?;io.github.codex_agent_labs.codexagent.agent.AgentConversationSettings){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexConversation!!|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId?:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentConversationSettings!!:default=true:vararg=false]	CodexAgent.CodexConversations.OpenAsync	csharp.conversation:002	c-header:codex_agent_conversations_open,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],csharp-il-conversation:002	async-success,identity,nullability,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.read|read(io.github.codex_agent_labs.codexagent.agent.ConversationId){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentConversation!!|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false]	CodexAgent.CodexConversations.ReadAsync	csharp.conversation:003	c-header:codex_agent_conversations_read,c-header:codex_agent_operation_conversation_value,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],csharp-il-conversation:003	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.rename|rename(io.github.codex_agent_labs.codexagent.agent.ConversationId;kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexConversations.RenameAsync	csharp.conversation:004	c-header:codex_agent_conversations_rename,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],csharp-il-conversation:004	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.active|{}active[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/CodexConversation?>!!	CodexAgent.CodexConversations.ActiveConversation,CodexAgent.CodexConversations.ObserveActiveConversationAsync	csharp.conversation:005	c-header:codex_agent_active_conversation,c-header:codex_agent_conversations_active_get,c-header:codex_agent_conversations_active_subscribe,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],csharp-il-conversation:005	identity,nullability,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.cancelTurn|cancelTurn(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	CodexAgent.CodexConversation.CancelTurnAsync	csharp.conversation:006	c-header:codex_agent_conversation_cancel_turn,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],csharp-il-conversation:006	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.close|close(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	CodexAgent.CodexConversation.CloseAsync	csharp.conversation:007	c-header:codex_agent_conversation_close,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],csharp-il-conversation:007	async-success,parent-child-ownership,repeated-close-dispose,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.reload|reload(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	CodexAgent.CodexConversation.ReloadAsync	csharp.conversation:008	c-header:codex_agent_conversation_reload,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],csharp-il-conversation:008	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.runShellCommand|runShellCommand(kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexConversation.RunShellCommandAsync	csharp.conversation:009	c-header:codex_agent_conversation_run_shell_command,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],csharp-il-conversation:009	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.send|send(io.github.codex_agent_labs.codexagent.agent.AgentTurnRequest){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest!!:default=false:vararg=false]	CodexAgent.CodexConversation.SendAsync	csharp.conversation:010	c-header:codex_agent_conversation_send_request,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],csharp-il-conversation:010	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.send|send(kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexConversation.SendAsync	csharp.conversation:011	c-header:codex_agent_conversation_send,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],csharp-il-conversation:011	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.activeTurnProgress|{}activeTurnProgress[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentTurnProgress?>!!	CodexAgent.CodexConversation.ActiveTurnProgress,CodexAgent.CodexConversation.ObserveActiveTurnProgressAsync	csharp.conversation:012	c-header:codex_agent_conversation_active_turn_progress_get,c-header:codex_agent_conversation_active_turn_progress_has_value,c-header:codex_agent_conversation_active_turn_progress_subscribe,c-header:codex_agent_conversation_active_turn_progress_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#activeTurnProgressGetterSubscriptionAndProjectorsPreserveNullableOwnedTransitions[macosArm64],csharp-il-conversation:012	nullability,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
