capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.accepts|accepts(io.github.codex_agent_labs.codexagent.agent.AgentFormValue?){}[0]|return=kotlin/Boolean!!|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentFormValue?:default=false:vararg=false]	codex_agent::FormField::accepts	rust.function:006	c-header:codex_agent_form_field_accepts,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#behaviorSurfaceRejectsInvalidBoundariesAndContextTeardownReclaimsSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#formFieldAcceptsEveryTypeBoundFormatAndSelectionRule[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.allowsOther|{}allowsOther[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent::FormField::allows_other	rust.residual:037	c-header:codex_agent_form_field_allows_other,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.defaultValue|{}defaultValue[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentFormValue?	codex_agent::FormField::default_value	rust.residual:038	c-header:codex_agent_form_field_default_value,c-header:codex_agent_form_field_has_default_value,c-header:codex_agent_form_value_boolean,c-header:codex_agent_form_value_destroy,c-header:codex_agent_form_value_from_boolean,c-header:codex_agent_form_value_from_number,c-header:codex_agent_form_value_from_text,c-header:codex_agent_form_value_from_text_list,c-header:codex_agent_form_value_kind,c-header:codex_agent_form_value_number,c-header:codex_agent_form_value_text,c-header:codex_agent_form_value_text_list,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formValueCarrierIsTaggedOwnedAndFailClosed[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.description|{}description[0]|propertyKind=VAL|type=kotlin/String?	codex_agent::FormField::description	rust.residual:039	c-header:codex_agent_form_field_description_copy,c-header:codex_agent_form_field_has_description,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.format|{}format[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat?	codex_agent::FormField::format	rust.residual:040	c-header:codex_agent_form_field_format,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.isRequired|{}isRequired[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent::FormField::is_required	rust.residual:041	c-header:codex_agent_form_field_is_required,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.isSecret|{}isSecret[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent::FormField::is_secret	rust.residual:042	c-header:codex_agent_form_field_is_secret,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.maximumLength|{}maximumLength[0]|propertyKind=VAL|type=kotlin/Long?	codex_agent::FormField::maximum_length	rust.residual:043	c-header:codex_agent_form_field_maximum_length,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.maximumSelections|{}maximumSelections[0]|propertyKind=VAL|type=kotlin/Long?	codex_agent::FormField::maximum_selections	rust.residual:044	c-header:codex_agent_form_field_maximum_selections,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.maximum|{}maximum[0]|propertyKind=VAL|type=kotlin/Double?	codex_agent::FormField::maximum	rust.residual:045	c-header:codex_agent_form_field_maximum,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.minimumLength|{}minimumLength[0]|propertyKind=VAL|type=kotlin/Long?	codex_agent::FormField::minimum_length	rust.residual:046	c-header:codex_agent_form_field_minimum_length,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.minimumSelections|{}minimumSelections[0]|propertyKind=VAL|type=kotlin/Long?	codex_agent::FormField::minimum_selections	rust.residual:047	c-header:codex_agent_form_field_minimum_selections,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.minimum|{}minimum[0]|propertyKind=VAL|type=kotlin/Double?	codex_agent::FormField::minimum	rust.residual:048	c-header:codex_agent_form_field_minimum,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.name|{}name[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::FormField::name	rust.residual:049	c-header:codex_agent_form_field_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.options|{}options[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentFormOption!!>!!	codex_agent::FormField::options	rust.residual:050	c-header:codex_agent_form_field_option_at,c-header:codex_agent_form_field_options_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::FormField::title	rust.residual:051	c-header:codex_agent_form_field_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormField|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormField.type|{}type[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentFormFieldType!!	codex_agent::FormField::field_type	rust.residual:052	c-header:codex_agent_form_field_type,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formFieldsProjectEveryScalarNullableEnumOptionAndOwnedDefault[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormOption|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormOption.<init>|<init>(kotlin.String;kotlin.String;kotlin.String?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormOption|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false]	codex_agent::FormOption::new	rust.value:021	c-header:codex_agent_form_option_create,c-header:codex_agent_form_option_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#formOptionPreservesDefaultsNullabilityAndCopiedInput[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#formOptionRejectsInvalidFlagsViewsUtf8AndOccupiedOutput[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormOption|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormOption.description|{}description[0]|propertyKind=VAL|type=kotlin/String?	codex_agent::FormOption::description	rust.value:022	c-header:codex_agent_form_option_description_copy,c-header:codex_agent_form_option_has_description,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#formOptionPreservesDefaultsNullabilityAndCopiedInput[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormOption|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormOption.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::FormOption::title	rust.value:023	c-header:codex_agent_form_option_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#formOptionPreservesDefaultsNullabilityAndCopiedInput[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormOption|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormOption.value|{}value[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::FormOption::value	rust.value:024	c-header:codex_agent_form_option_value_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#formOptionPreservesDefaultsNullabilityAndCopiedInput[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat.DATE_TIME|null[0]	codex_agent::FormStringFormat::DateTime	rust.enum.FormStringFormat.DateTime	c-header-enum:43	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat.DATE|null[0]	codex_agent::FormStringFormat::Date	rust.enum.FormStringFormat.Date	c-header-enum:44	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat.EMAIL|null[0]	codex_agent::FormStringFormat::Email	rust.enum.FormStringFormat.Email	c-header-enum:45	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat.URI|null[0]	codex_agent::FormStringFormat::Uri	rust.enum.FormStringFormat.Uri	c-header-enum:46	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue.<init>|<init>(kotlin.Boolean){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue|suspend=false|parameters=[REGULAR:kotlin/Boolean!!:default=false:vararg=false]	codex_agent::FormBoolean::new	rust.residual:053	c-header:codex_agent_form_boolean_value_create,c-header:codex_agent_form_boolean_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue.value|{}value[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent::FormBoolean::value	rust.residual:054	c-header:codex_agent_form_boolean_value_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number.<init>|<init>(kotlin.Double){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number|suspend=false|parameters=[REGULAR:kotlin/Double!!:default=false:vararg=false]	codex_agent::FormNumber::new	rust.residual:055	c-header:codex_agent_form_number_value_create,c-header:codex_agent_form_number_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number.value|{}value[0]|propertyKind=VAL|type=kotlin/Double!!	codex_agent::FormNumber::value	rust.residual:056	c-header:codex_agent_form_number_value_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList.<init>|<init>(kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false]	codex_agent::FormTextList::new	rust.residual:057	c-header:codex_agent_form_text_list_value_create,c-header:codex_agent_form_text_list_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListCopiesOrderedDuplicateUtf8ValuesAndProjectsEmpty[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListRejectsMalformedArraysBoundsOutputsContextTypeAndStaleHandles[macosArm64]	collection-immutability-ordering,value-conversion
