capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http.bearerTokenEnvironmentVariable|{}bearerTokenEnvironmentVariable[0]|propertyKind=VAL|type=kotlin/String?	CodexMcpHttpTransport.bearerTokenEnvironmentVariable	dart.mcp:027	c-header:codex_agent_mcp_transport_http_bearer_token_environment_variable_copy,c-header:codex_agent_mcp_transport_http_has_bearer_token_environment_variable,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#httpConstructorAndPropertiesPreserveNullableOrderedMaps[macosArm64],dart-analyzer-mcp:027	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http.environmentHeaders|{}environmentHeaders[0]|propertyKind=VAL|type=kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:kotlin/String!!>?	CodexMcpHttpTransport.environmentHeaders	dart.mcp:028	c-header:codex_agent_mcp_transport_http_environment_headers_count,c-header:codex_agent_mcp_transport_http_environment_headers_key_copy_at,c-header:codex_agent_mcp_transport_http_environment_headers_value_copy_at,c-header:codex_agent_mcp_transport_http_has_environment_headers,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#httpConstructorAndPropertiesPreserveNullableOrderedMaps[macosArm64],dart-analyzer-mcp:028	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http.headersHelper|{}headersHelper[0]|propertyKind=VAL|type=kotlin/String?	CodexMcpHttpTransport.headersHelper	dart.mcp:029	c-header:codex_agent_mcp_transport_http_has_headers_helper,c-header:codex_agent_mcp_transport_http_headers_helper_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#httpConstructorAndPropertiesPreserveNullableOrderedMaps[macosArm64],dart-analyzer-mcp:029	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http.headers|{}headers[0]|propertyKind=VAL|type=kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:kotlin/String!!>?	CodexMcpHttpTransport.headers	dart.mcp:030	c-header:codex_agent_mcp_transport_http_has_headers,c-header:codex_agent_mcp_transport_http_headers_count,c-header:codex_agent_mcp_transport_http_headers_key_copy_at,c-header:codex_agent_mcp_transport_http_headers_value_copy_at,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#httpConstructorAndPropertiesPreserveNullableOrderedMaps[macosArm64],dart-analyzer-mcp:030	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Http.url|{}url[0]|propertyKind=VAL|type=kotlin/String!!	CodexMcpHttpTransport.url	dart.mcp:031	c-header:codex_agent_mcp_transport_http_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#httpConstructorAndPropertiesPreserveNullableOrderedMaps[macosArm64],dart-analyzer-mcp:031	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.<init>|<init>(kotlin.String;kotlin.collections.List<kotlin.String>;kotlin.String?;kotlin.collections.Map<kotlin.String,kotlin.String>?;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentMcpEnvironmentVariable>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:kotlin/String!!>?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMcpEnvironmentVariable!!>!!:default=true:vararg=false]	CodexMcpStdioTransport.new	dart.mcp:032	c-header:codex_agent_mcp_transport_stdio_create,c-header:codex_agent_mcp_transport_stdio_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#constructorsRejectDuplicateKeysMalformedInputsAndPreserveOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64],dart-analyzer-mcp:032	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.arguments|{}arguments[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexMcpStdioTransport.arguments	dart.mcp:033	c-header:codex_agent_mcp_transport_stdio_argument_copy_at,c-header:codex_agent_mcp_transport_stdio_arguments_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64],dart-analyzer-mcp:033	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.command|{}command[0]|propertyKind=VAL|type=kotlin/String!!	CodexMcpStdioTransport.command	dart.mcp:034	c-header:codex_agent_mcp_transport_stdio_command_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64],dart-analyzer-mcp:034	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.environment|{}environment[0]|propertyKind=VAL|type=kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:kotlin/String!!>?	CodexMcpStdioTransport.environment	dart.mcp:035	c-header:codex_agent_mcp_transport_stdio_environment_count,c-header:codex_agent_mcp_transport_stdio_environment_key_copy_at,c-header:codex_agent_mcp_transport_stdio_environment_value_copy_at,c-header:codex_agent_mcp_transport_stdio_has_environment,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64],dart-analyzer-mcp:035	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.forwardedEnvironment|{}forwardedEnvironment[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMcpEnvironmentVariable!!>!!	CodexMcpStdioTransport.forwardedEnvironment	dart.mcp:036	c-header:codex_agent_mcp_transport_stdio_forwarded_environment_at,c-header:codex_agent_mcp_transport_stdio_forwarded_environment_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64],dart-analyzer-mcp:036	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.workingDirectory|{}workingDirectory[0]|propertyKind=VAL|type=kotlin/String?	CodexMcpStdioTransport.workingDirectory	dart.mcp:037	c-header:codex_agent_mcp_transport_stdio_has_working_directory,c-header:codex_agent_mcp_transport_stdio_working_directory_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64],dart-analyzer-mcp:037	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole.ASSISTANT|null[0]	CodexMessageRole.assistant	dart.enum:079	c-header-enum:79	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole.USER|null[0]	CodexMessageRole.user	dart.enum:080	c-header-enum:80	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.<init>|<init>(kotlin.String;kotlin.String?;io.github.codex_agent_labs.codexagent.agent.AgentMessageRole;kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentCollaborationMode;kotlin.String?;kotlin.String?;kotlin.String?;kotlin.Int?;kotlin.collections.Set<io.github.codex_agent_labs.codexagent.agent.AgentCapability>;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentInvocation>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentMessage|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String?:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentMessageRole!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentCollaborationMode!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/Int?:default=true:vararg=false,REGULAR:kotlin.collections/Set<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentCapability!!>!!:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentInvocation!!>!!:default=true:vararg=false]	CodexMessage.new	dart.residual:118	c-header:codex_agent_message_create,c-header:codex_agent_message_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#rejectsConversationAggregateBoundaryViolationsAndReclaimsSnapshots[macosArm64],dart-analyzer-residual:118	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.capabilities|{}capabilities[0]|propertyKind=VAL|type=kotlin.collections/Set<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentCapability!!>!!	CodexMessage.capabilities	dart.residual:119	c-header:codex_agent_message_capabilities_count,c-header:codex_agent_message_has_capability,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:119	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.clientMessageId|{}clientMessageId[0]|propertyKind=VAL|type=kotlin/String?	CodexMessage.clientMessageId	dart.residual:120	c-header:codex_agent_message_client_message_id_copy,c-header:codex_agent_message_has_client_message_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:120	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.collaborationMode|{}collaborationMode[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentCollaborationMode!!	CodexMessage.collaborationMode	dart.residual:121	c-header:codex_agent_message_collaboration_mode,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:121	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.exitCode|{}exitCode[0]|propertyKind=VAL|type=kotlin/Int?	CodexMessage.exitCode	dart.residual:122	c-header:codex_agent_message_exit_code,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:122	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexMessage.id	dart.residual:123	c-header:codex_agent_message_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:123	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.invocations|{}invocations[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentInvocation!!>!!	CodexMessage.invocations	dart.residual:124	c-header:codex_agent_invocation_destroy,c-header:codex_agent_invocation_from_plugin,c-header:codex_agent_invocation_from_skill,c-header:codex_agent_invocation_kind,c-header:codex_agent_invocation_plugin,c-header:codex_agent_invocation_skill,c-header:codex_agent_message_invocation_at,c-header:codex_agent_message_invocations_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],dart-analyzer-residual:124	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.plan|{}plan[0]|propertyKind=VAL|type=kotlin/String?	CodexMessage.plan	dart.residual:125	c-header:codex_agent_message_has_plan,c-header:codex_agent_message_plan_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:125	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.reasoning|{}reasoning[0]|propertyKind=VAL|type=kotlin/String?	CodexMessage.reasoning	dart.residual:126	c-header:codex_agent_message_has_reasoning,c-header:codex_agent_message_reasoning_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:126	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.role|{}role[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole!!	CodexMessage.role	dart.residual:127	c-header:codex_agent_message_role,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:127	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.shellCommand|{}shellCommand[0]|propertyKind=VAL|type=kotlin/String?	CodexMessage.shellCommand	dart.residual:128	c-header:codex_agent_message_has_shell_command,c-header:codex_agent_message_shell_command_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:128	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.text|{}text[0]|propertyKind=VAL|type=kotlin/String!!	CodexMessage.text	dart.residual:129	c-header:codex_agent_message_text_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],dart-analyzer-residual:129	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.<init>|<init>(kotlin.String;kotlin.String;kotlin.String;kotlin.collections.List<kotlin.String>;kotlin.String;kotlin.Boolean;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentServiceTier>;kotlin.String?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentModel|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentServiceTier!!>!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false]	CodexModel.new	dart.value:040	c-header:codex_agent_model_create,c-header:codex_agent_model_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#collectionInputsBoundsOutputsContextsTypesAndDestructionFailClosed[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:040	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.defaultEffort|{}defaultEffort[0]|propertyKind=VAL|type=kotlin/String!!	CodexModel.defaultEffort	dart.value:041	c-header:codex_agent_model_default_effort_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:041	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.defaultServiceTier|{}defaultServiceTier[0]|propertyKind=VAL|type=kotlin/String?	CodexModel.defaultServiceTier	dart.value:042	c-header:codex_agent_model_default_service_tier_copy,c-header:codex_agent_model_has_default_service_tier,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:042	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	CodexModel.description	dart.value:043	c-header:codex_agent_model_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:043	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	CodexModel.displayName	dart.value:044	c-header:codex_agent_model_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:044	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexModel.id	dart.value:045	c-header:codex_agent_model_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:045	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.isDefault|{}isDefault[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexModel.isDefault	dart.value:046	c-header:codex_agent_model_is_default,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:046	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.serviceTiers|{}serviceTiers[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentServiceTier!!>!!	CodexModel.serviceTiers	dart.value:047	c-header:codex_agent_model_service_tier_at,c-header:codex_agent_model_service_tiers_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:047	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.supportedEfforts|{}supportedEfforts[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexModel.supportedEfforts	dart.value:048	c-header:codex_agent_model_supported_effort_copy_at,c-header:codex_agent_model_supported_efforts_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64],dart-analyzer-value:048	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.<init>|<init>(kotlin.String;io.github.codex_agent_labs.codexagent.agent.ConversationId;kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	CodexPendingApproval.new	dart.residual:130	c-header:codex_agent_pending_approval_create,c-header:codex_agent_pending_approval_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64],dart-analyzer-residual:130	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexPendingApproval.conversationId	dart.residual:131	c-header:codex_agent_pending_approval_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64],dart-analyzer-residual:131	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.details|{}details[0]|propertyKind=VAL|type=kotlin/String!!	CodexPendingApproval.details	dart.residual:132	c-header:codex_agent_pending_approval_details_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64],dart-analyzer-residual:132	value-conversion
