capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnProgress|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnProgress.workActivity|{}workActivity[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentWorkActivity?	codex_agent.TurnProgress.work_activity	python.value.TurnProgress.work_activity	c-header:codex_agent_turn_progress_work_activity,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#turnProgressOwnsNestedProgressHooksAndProjectsNullability[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.<init>|<init>(kotlin.String;kotlin.String?;kotlin.String?;kotlin.String?;kotlin.String?;io.github.codex_agent_labs.codexagent.agent.AgentApprovalPreset;kotlin.collections.Set<io.github.codex_agent_labs.codexagent.agent.AgentCapability>;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentInvocation>;io.github.codex_agent_labs.codexagent.agent.AgentCollaborationMode){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentApprovalPreset!!:default=true:vararg=false,REGULAR:kotlin.collections/Set<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentCapability!!>!!:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentInvocation!!>!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentCollaborationMode!!:default=true:vararg=false]	codex_agent.TurnRequest	python.residual:142	c-header:codex_agent_turn_request_create,c-header:codex_agent_turn_request_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#rejectsConversationAggregateBoundaryViolationsAndReclaimsSnapshots[macosArm64],python-analyzer-residual:142	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.approvalPreset|{}approvalPreset[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentApprovalPreset!!	codex_agent.TurnRequest.approval_preset	python.residual:143	c-header:codex_agent_turn_request_approval_preset,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:143	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.capabilities|{}capabilities[0]|propertyKind=VAL|type=kotlin.collections/Set<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentCapability!!>!!	codex_agent.TurnRequest.capabilities	python.residual:144	c-header:codex_agent_turn_request_capabilities_count,c-header:codex_agent_turn_request_has_capability,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:144	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.clientMessageId|{}clientMessageId[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.TurnRequest.client_message_id	python.residual:145	c-header:codex_agent_turn_request_client_message_id_copy,c-header:codex_agent_turn_request_has_client_message_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:145	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.collaborationMode|{}collaborationMode[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentCollaborationMode!!	codex_agent.TurnRequest.collaboration_mode	python.residual:146	c-header:codex_agent_turn_request_collaboration_mode,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:146	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.effort|{}effort[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.TurnRequest.effort	python.residual:147	c-header:codex_agent_turn_request_effort_copy,c-header:codex_agent_turn_request_has_effort,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:147	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.invocations|{}invocations[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentInvocation!!>!!	codex_agent.TurnRequest.invocations	python.residual:148	c-header:codex_agent_invocation_destroy,c-header:codex_agent_invocation_from_plugin,c-header:codex_agent_invocation_from_skill,c-header:codex_agent_invocation_kind,c-header:codex_agent_invocation_plugin,c-header:codex_agent_invocation_skill,c-header:codex_agent_turn_request_invocation_at,c-header:codex_agent_turn_request_invocations_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:148	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.model|{}model[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.TurnRequest.model	python.residual:149	c-header:codex_agent_turn_request_has_model,c-header:codex_agent_turn_request_model_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:149	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.prompt|{}prompt[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.TurnRequest.prompt	python.residual:150	c-header:codex_agent_turn_request_prompt_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:150	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest.serviceTier|{}serviceTier[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.TurnRequest.service_tier	python.residual:151	c-header:codex_agent_turn_request_has_service_tier,c-header:codex_agent_turn_request_service_tier_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64],python-analyzer-residual:151	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentWorkActivity|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentWorkActivity.RUNNING_COMMAND|null[0]	codex_agent.WorkActivity.RUNNING_COMMAND	python.enum.WorkActivity.RUNNING_COMMAND	c-header-enum:102	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentWorkActivity|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentWorkActivity.WRITING_FILES|null[0]	codex_agent.WorkActivity.WRITING_FILES	python.enum.WorkActivity.WRITING_FILES	c-header-enum:103	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.authentication|{}authentication[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication!!	codex_agent.CodexAgent.authentication	python.agent:000	c-header:codex_agent_agent_authentication,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:000	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.connectors|{}connectors[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexConnectors!!	codex_agent.CodexAgent.connectors	python.agent:001	c-header:codex_agent_agent_connectors,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:001	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.conversations|{}conversations[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexConversations!!	codex_agent.CodexAgent.conversations	python.agent:002	c-header:codex_agent_agent_conversations,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],python-analyzer-agent:002	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.hooks|{}hooks[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexHooks!!	codex_agent.CodexAgent.hooks	python.agent:003	c-header:codex_agent_agent_hooks,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:003	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.integrationAuthorization|{}integrationAuthorization[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization!!	codex_agent.CodexAgent.integration_authorization	python.agent:004	c-header:codex_agent_agent_integration_authorization,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:004	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.interactions|{}interactions[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexInteractions!!	codex_agent.CodexAgent.interactions	python.agent:005	c-header:codex_agent_agent_interactions,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:005	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.mcpServers|{}mcpServers[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexMcpServers!!	codex_agent.CodexAgent.mcp_servers	python.agent:006	c-header:codex_agent_agent_mcp_servers,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:006	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.models|{}models[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexModels!!	codex_agent.CodexAgent.models	python.agent:007	c-header:codex_agent_agent_models,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:007	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.plugins|{}plugins[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexPlugins!!	codex_agent.CodexAgent.plugins	python.agent:008	c-header:codex_agent_agent_plugins,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:008	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.skills|{}skills[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexSkills!!	codex_agent.CodexAgent.skills	python.agent:009	c-header:codex_agent_agent_skills,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentFacadesAreIdentityStableExactAndFailClosed[macosArm64],python-analyzer-agent:009	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAgent|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAgent.workspace|{}workspace[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexWorkspace!!	codex_agent.CodexAgent.workspace	python.agent:010	c-header:codex_agent_agent_workspace,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#agentWorkspaceIsAnOwnedSnapshotAndFailsClosed[macosArm64],python-analyzer-agent:010	parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ApiKey|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ApiKey.<init>|<init>(kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ApiKey|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.ApiKeyAuthentication	python.residual:152	c-header:codex_agent_authentication_method_api_key_create,c-header:codex_agent_authentication_method_api_key_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#authenticationMethodLeavesValidateSecretsAndOwnDistinctHandles[macosArm64],python-analyzer-residual:152	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ApiKey|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ApiKey.value|{}value[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ApiKeyAuthentication.value	python.residual:153	c-header:codex_agent_authentication_method_api_key_value_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#authenticationMethodLeavesValidateSecretsAndOwnDistinctHandles[macosArm64],python-analyzer-residual:153	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ChatGptBrowser|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ChatGptBrowser|null[0]	codex_agent.CHAT_GPT_BROWSER_AUTHENTICATION	python.residual:154	c-header:codex_agent_authentication_method_chat_gpt_browser_create,c-header:codex_agent_authentication_method_chat_gpt_browser_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#authenticationMethodLeavesValidateSecretsAndOwnDistinctHandles[macosArm64],python-analyzer-residual:154	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ChatGptDeviceCode|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod.ChatGptDeviceCode|null[0]	codex_agent.CHAT_GPT_DEVICE_CODE_AUTHENTICATION	python.residual:155	c-header:codex_agent_authentication_method_chat_gpt_device_code_create,c-header:codex_agent_authentication_method_chat_gpt_device_code_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#authenticationMethodLeavesValidateSecretsAndOwnDistinctHandles[macosArm64],python-analyzer-residual:155	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication.authenticate|authenticate(io.github.codex_agent_labs.codexagent.agent.CodexAuthenticationMethod){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexAuthenticationMethod!!:default=true:vararg=false]	codex_agent.CodexAuthentication.authenticate	python.service:000	c-header:codex_agent_authentication_authenticate_api_key,c-header:codex_agent_authentication_authenticate_chat_gpt_browser,c-header:codex_agent_authentication_authenticate_chat_gpt_device_code,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendLifecycleOperationsTest#authenticationAuthenticateCopiesAndExecutesEveryMethodVariant[macosArm64],python-analyzer-service:000	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication.cancel|cancel(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent.CodexAuthentication.cancel	python.service:001	c-header:codex_agent_authentication_cancel,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendLifecycleOperationsTest#authenticationCancelCompletesCanonicalOperation[macosArm64],python-analyzer-service:001	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication.signOut|signOut(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent.CodexAuthentication.sign_out	python.service:002	c-header:codex_agent_authentication_sign_out,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendLifecycleOperationsTest#authenticationSignOutCompletesCanonicalOperation[macosArm64],python-analyzer-service:002	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication.isAuthenticated|{}isAuthenticated[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent.CodexAuthentication.is_authenticated	python.service:003	c-header:codex_agent_authentication_is_authenticated_get,c-header:codex_agent_authentication_is_authenticated_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationFlowsTest#authenticationIsAuthenticatedProjectsCurrentTransitionsAndOwnerTerminal[macosArm64],python-analyzer-service:003	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication.isAuthenticating|{}isAuthenticating[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent.CodexAuthentication.is_authenticating	python.service:004	c-header:codex_agent_authentication_is_authenticating_get,c-header:codex_agent_authentication_is_authenticating_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationFlowsTest#authenticationIsAuthenticatingProjectsCurrentTransitionsAndOwnerTerminal[macosArm64],python-analyzer-service:004	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthentication.state|{}state[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentAuthenticationState!!>!!	codex_agent.CodexAuthentication.state	python.service:005	c-header:codex_agent_authentication_state_get,c-header:codex_agent_authentication_state_subscribe,c-header:codex_agent_authentication_state_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationFlowsTest#authenticationStateProjectsCurrentTransitionsAndOwnerTerminal[macosArm64],python-analyzer-service:005	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationPurpose|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationPurpose.CHAT_GPT|null[0]	codex_agent.AuthorizationPurpose.CHAT_GPT	python.enum.AuthorizationPurpose.CHAT_GPT	c-header-enum:104	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationPurpose|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationPurpose.EXTERNAL|null[0]	codex_agent.AuthorizationPurpose.EXTERNAL	python.enum.AuthorizationPurpose.EXTERNAL	c-header-enum:105	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl.Companion|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl.Companion.chatGpt|chatGpt(kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl!!|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.AuthorizationUrl.chat_gpt	python.function:009	c-header:codex_agent_authorization_url_chat_gpt,c-header:codex_agent_authorization_url_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64],python-analyzer-function:009	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl.Companion|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl.Companion.external|external(kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl!!|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.AuthorizationUrl.external	python.function:010	c-header:codex_agent_authorization_url_destroy,c-header:codex_agent_authorization_url_external,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64],python-analyzer-function:010	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl.purpose|{}purpose[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationPurpose!!	codex_agent.AuthorizationUrl.purpose	python.residual:156	c-header:codex_agent_authorization_url_purpose,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64],python-analyzer-residual:156	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexAuthorizationUrl.value|{}value[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.AuthorizationUrl.value	python.residual:157	c-header:codex_agent_authorization_url_value_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64],python-analyzer-residual:157	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.<init>|<init>(kotlin.String;kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.ClientInfo	python.value.ClientInfo.constructor	c-header:codex_agent_client_info_value_create,c-header:codex_agent_client_info_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authenticationConfigurationHandlesFailClosedAcrossTypeContextStaleAndTeardown[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.name|{}name[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ClientInfo.name	python.value.ClientInfo.name	c-header:codex_agent_client_info_value_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ClientInfo.title	python.value.ClientInfo.title	c-header:codex_agent_client_info_value_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
